hexal_id,receptor_channel,node_id,node_type,u,v
468,3,2631,R4,4,-10
468,4,3352,R5,4,-10
468,5,4073,R6,4,-10
468,6,4794,R7,4,-10
468,7,5515,R8,4,-10
469,0,469,R1,4,-9
469,1,1190,R2,4,-9
469,2,1911,R3,4,-9
469,3,2632,R4,4,-9
469,4,3353,R5,4,-9
469,5,4074,R6,4,-9
469,6,4795,R7,4,-9
469,7,5516,R8,4,-9
470,0,470,R1,4,-8
470,1,1191,R2,4,-8
470,2,1912,R3,4,-8
470,3,2633,R4,4,-8
470,4,3354,R5,4,-8
470,5,4075,R6,4,-8
470,6,4796,R7,4,-8
470,7,5517,R8,4,-8
471,0,471,R1,4,-7
471,1,1192,R2,4,-7
471,2,1913,R3,4,-7
471,3,2634,R4,4,-7
471,4,3355,R5,4,-7
471,5,4076,R6,4,-7
471,6,4797,R7,4,-7
471,7,5518,R8,4,-7
472,0,472,R1,4,-6
472,1,1193,R2,4,-6
472,2,1914,R3,4,-6
472,3,2635,R4,4,-6
472,4,3356,R5,4,-6
472,5,4077,R6,4,-6
472,6,4798,R7,4,-6
472,7,5519,R8,4,-6
473,0,473,R1,4,-5
473,1,1194,R2,4,-5
473,2,1915,R3,4,-5
473,3,2636,R4,4,-5
473,4,3357,R5,4,-5
473,5,4078,R6,4,-5
473,6,4799,R7,4,-5
473,7,5520,R8,4,-5
474,0,474,R1,4,-4
474,1,1195,R2,4,-4
474,2,1916,R3,4,-4
474,3,2637,R4,4,-4
474,4,3358,R5,4,-4
474,5,4079,R6,4,-4
474,6,4800,R7,4,-4
474,7,5521,R8,4,-4
475,0,475,R1,4,-3
475,1,1196,R2,4,-3
475,2,1917,R3,4,-3
475,3,2638,R4,4,-3
475,4,3359,R5,4,-3
475,5,4080,R6,4,-3
475,6,4801,R7,4,-3
475,7,5522,R8,4,-3
476,0,476,R1,4,-2
476,1,1197,R2,4,-2
476,2,1918,R3,4,-2
476,3,2639,R4,4,-2
476,4,3360,R5,4,-2
476,5,4081,R6,4,-2
476,6,4802,R7,4,-2
476,7,5523,R8,4,-2
477,0,477,R1,4,-1
477,1,1198,R2,4,-1
477,2,1919,R3,4,-1
477,3,2640,R4,4,-1
477,4,3361,R5,4,-1
477,5,4082,R6,4,-1
477,6,4803,R7,4,-1
477,7,5524,R8,4,-1
478,0,478,R1,4,0
478,1,1199,R2,4,0
478,2,1920,R3,4,0
478,3,2641,R4,4,0
478,4,3362,R5,4,0
478,5,4083,R6,4,0
478,6,4804,R7,4,0
478,7,5525,R8,4,0
479,0,479,R1,4,1
479,1,1200,R2,4,1
479,2,1921,R3,4,1
479,3,2642,R4,4,1
479,4,3363,R5,4,1
479,5,4084,R6,4,1
479,6,4805,R7,4,1
479,7,5526,R8,4,1
480,0,480,R1,4,2
480,1,1201,R2,4,2
480,2,1922,R3,4,2
480,3,2643,R4,4,2
480,4,3364,R5,4,2
480,5,4085,R6,4,2
480,6,4806,R7,4,2
480,7,5527,R8,4,2
481,0,481,R1,4,3
481,1,1202,R2,4,3
481,2,1923,R3,4,3
481,3,2644,R4,4,3
481,4,3365,R5,4,3
481,5,4086,R6,4,3
481,6,4807,R7,4,3
481,7,5528,R8,4,3
482,0,482,R1,4,4
482,1,1203,R2,4,4
482,2,1924,R3,4,4
482,3,2645,R4,4,4
482,4,3366,R5,4,4
482,5,4087,R6,4,4
482,6,4808,R7,4,4
482,7,5529,R8,4,4
483,0,483,R1,4,5
483,1,1204,R2,4,5
483,2,1925,R3,4,5
483,3,2646,R4,4,5
483,4,3367,R5,4,5
483,5,4088,R6,4,5
483,6,4809,R7,4,5
483,7,5530,R8,4,5
484,0,484,R1,4,6
484,1,1205,R2,4,6
484,2,1926,R3,4,6
484,3,2647,R4,4,6
484,4,3368,R5,4,6
484,5,4089,R6,4,6
484,6,4810,R7,4,6
484,7,5531,R8,4,6
485,0,485,R1,4,7
485,1,1206,R2,4,7
485,2,1927,R3,4,7
485,3,2648,R4,4,7
485,4,3369,R5,4,7
485,5,4090,R6,4,7
485,6,4811,R7,4,7
485,7,5532,R8,4,7
486,0,486,R1,4,8
486,1,1207,R2,4,8
486,2,1928,R3,4,8
486,3,2649,R4,4,8
486,4,3370,R5,4,8
486,5,4091,R6,4,8
486,6,4812,R7,4,8
486,7,5533,R8,4,8
487,0,487,R1,4,9
487,1,1208,R2,4,9
487,2,1929,R3,4,9
487,3,2650,R4,4,9
487,4,3371,R5,4,9
487,5,4092,R6,4,9
487,6,4813,R7,4,9
487,7,5534,R8,4,9
488,0,488,R1,4,10
488,1,1209,R2,4,10
488,2,1930,R3,4,10
488,3,2651,R4,4,10
488,4,3372,R5,4,10
488,5,4093,R6,4,10
488,6,4814,R7,4,10
488,7,5535,R8,4,10
489,0,489,R1,4,11
489,1,1210,R2,4,11
489,2,1931,R3,4,11
489,3,2652,R4,4,11
489,4,3373,R5,4,11
489,5,4094,R6,4,11
489,6,4815,R7,4,11
489,7,5536,R8,4,11
490,0,490,R1,5,-15
490,1,1211,R2,5,-15
490,2,1932,R3,5,-15
490,3,2653,R4,5,-15
490,4,3374,R5,5,-15
490,5,4095,R6,5,-15
490,6,4816,R7,5,-15
490,7,5537,R8,5,-15
491,0,491,R1,5,-14
491,1,1212,R2,5,-14
491,2,1933,R3,5,-14
491,3,2654,R4,5,-14
491,4,3375,R5,5,-14
491,5,4096,R6,5,-14
491,6,4817,R7,5,-14
491,7,5538,R8,5,-14
492,0,492,R1,5,-13
492,1,1213,R2,5,-13
492,2,1934,R3,5,-13
492,3,2655,R4,5,-13
492,4,3376,R5,5,-13
492,5,4097,R6,5,-13
492,6,4818,R7,5,-13
492,7,5539,R8,5,-13
493,0,493,R1,5,-12
493,1,1214,R2,5,-12
493,2,1935,R3,5,-12
493,3,2656,R4,5,-12
493,4,3377,R5,5,-12
493,5,4098,R6,5,-12
493,6,4819,R7,5,-12
493,7,5540,R8,5,-12
494,0,494,R1,5,-11
494,1,1215,R2,5,-11
494,2,1936,R3,5,-11
494,3,2657,R4,5,-11
494,4,3378,R5,5,-11
494,5,4099,R6,5,-11
494,6,4820,R7,5,-11
494,7,5541,R8,5,-11
495,0,495,R1,5,-10
495,1,1216,R2,5,-10
495,2,1937,R3,5,-10
495,3,2658,R4,5,-10
495,4,3379,R5,5,-10
495,5,4100,R6,5,-10
495,6,4821,R7,5,-10
495,7,5542,R8,5,-10
496,0,496,R1,5,-9
496,1,1217,R2,5,-9
496,2,1938,R3,5,-9
496,3,2659,R4,5,-9
496,4,3380,R5,5,-9
496,5,4101,R6,5,-9
496,6,4822,R7,5,-9
496,7,5543,R8,5,-9
497,0,497,R1,5,-8
497,1,1218,R2,5,-8
497,2,1939,R3,5,-8
497,3,2660,R4,5,-8
497,4,3381,R5,5,-8
497,5,4102,R6,5,-8
497,6,4823,R7,5,-8
497,7,5544,R8,5,-8
498,0,498,R1,5,-7
498,1,1219,R2,5,-7
498,2,1940,R3,5,-7
498,3,2661,R4,5,-7
498,4,3382,R5,5,-7
498,5,4103,R6,5,-7
498,6,4824,R7,5,-7
498,7,5545,R8,5,-7
499,0,499,R1,5,-6
499,1,1220,R2,5,-6
499,2,1941,R3,5,-6
499,3,2662,R4,5,-6
499,4,3383,R5,5,-6
499,5,4104,R6,5,-6
499,6,4825,R7,5,-6
499,7,5546,R8,5,-6
500,0,500,R1,5,-5
500,1,1221,R2,5,-5
500,2,1942,R3,5,-5
500,3,2663,R4,5,-5
500,4,3384,R5,5,-5
500,5,4105,R6,5,-5
500,6,4826,R7,5,-5
500,7,5547,R8,5,-5
501,0,501,R1,5,-4
501,1,1222,R2,5,-4
501,2,1943,R3,5,-4
501,3,2664,R4,5,-4
501,4,3385,R5,5,-4
501,5,4106,R6,5,-4
501,6,4827,R7,5,-4
501,7,5548,R8,5,-4
502,0,502,R1,5,-3
502,1,1223,R2,5,-3
502,2,1944,R3,5,-3
502,3,2665,R4,5,-3
502,4,3386,R5,5,-3
502,5,4107,R6,5,-3
502,6,4828,R7,5,-3
502,7,5549,R8,5,-3
503,0,503,R1,5,-2
503,1,1224,R2,5,-2
503,2,1945,R3,5,-2
503,3,2666,R4,5,-2
503,4,3387,R5,5,-2
503,5,4108,R6,5,-2
503,6,4829,R7,5,-2
503,7,5550,R8,5,-2
504,0,504,R1,5,-1
504,1,1225,R2,5,-1
504,2,1946,R3,5,-1
504,3,2667,R4,5,-1
504,4,3388,R5,5,-1
504,5,4109,R6,5,-1
504,6,4830,R7,5,-1
504,7,5551,R8,5,-1
505,0,505,R1,5,0
505,1,1226,R2,5,0
505,2,1947,R3,5,0
505,3,2668,R4,5,0
505,4,3389,R5,5,0
505,5,4110,R6,5,0
505,6,4831,R7,5,0
505,7,5552,R8,5,0
506,0,506,R1,5,1
506,1,1227,R2,5,1
506,2,1948,R3,5,1
506,3,2669,R4,5,1
506,4,3390,R5,5,1
506,5,4111,R6,5,1
506,6,4832,R7,5,1
506,7,5553,R8,5,1
507,0,507,R1,5,2
507,1,1228,R2,5,2
507,2,1949,R3,5,2
507,3,2670,R4,5,2
507,4,3391,R5,5,2
507,5,4112,R6,5,2
507,6,4833,R7,5,2
507,7,5554,R8,5,2
508,0,508,R1,5,3
508,1,1229,R2,5,3
508,2,1950,R3,5,3
508,3,2671,R4,5,3
508,4,3392,R5,5,3
508,5,4113,R6,5,3
508,6,4834,R7,5,3
508,7,5555,R8,5,3
509,0,509,R1,5,4
509,1,1230,R2,5,4
509,2,1951,R3,5,4
509,3,2672,R4,5,4
509,4,3393,R5,5,4
509,5,4114,R6,5,4
509,6,4835,R7,5,4
509,7,5556,R8,5,4
510,0,510,R1,5,5
510,1,1231,R2,5,5
510,2,1952,R3,5,5
510,3,2673,R4,5,5
510,4,3394,R5,5,5
510,5,4115,R6,5,5
510,6,4836,R7,5,5
510,7,5557,R8,5,5
511,0,511,R1,5,6
511,1,1232,R2,5,6
511,2,1953,R3,5,6
511,3,2674,R4,5,6
511,4,3395,R5,5,6
511,5,4116,R6,5,6
511,6,4837,R7,5,6
511,7,5558,R8,5,6
512,0,512,R1,5,7
512,1,1233,R2,5,7
512,2,1954,R3,5,7
512,3,2675,R4,5,7
512,4,3396,R5,5,7
512,5,4117,R6,5,7
512,6,4838,R7,5,7
512,7,5559,R8,5,7
513,0,513,R1,5,8
513,1,1234,R2,5,8
513,2,1955,R3,5,8
513,3,2676,R4,5,8
513,4,3397,R5,5,8
513,5,4118,R6,5,8
513,6,4839,R7,5,8
513,7,5560,R8,5,8
514,0,514,R1,5,9
514,1,1235,R2,5,9
514,2,1956,R3,5,9
514,3,2677,R4,5,9
514,4,3398,R5,5,9
514,5,4119,R6,5,9
514,6,4840,R7,5,9
514,7,5561,R8,5,9
515,0,515,R1,5,10
515,1,1236,R2,5,10
515,2,1957,R3,5,10
515,3,2678,R4,5,10
515,4,3399,R5,5,10
515,5,4120,R6,5,10
515,6,4841,R7,5,10
515,7,5562,R8,5,10
516,0,516,R1,6,-15
516,1,1237,R2,6,-15
516,2,1958,R3,6,-15
516,3,2679,R4,6,-15
516,4,3400,R5,6,-15
516,5,4121,R6,6,-15
516,6,4842,R7,6,-15
516,7,5563,R8,6,-15
517,0,517,R1,6,-14
517,1,1238,R2,6,-14
517,2,1959,R3,6,-14
517,3,2680,R4,6,-14
517,4,3401,R5,6,-14
517,5,4122,R6,6,-14
517,6,4843,R7,6,-14
517,7,5564,R8,6,-14
518,0,518,R1,6,-13
518,1,1239,R2,6,-13
518,2,1960,R3,6,-13
518,3,2681,R4,6,-13
518,4,3402,R5,6,-13
518,5,4123,R6,6,-13
518,6,4844,R7,6,-13
518,7,5565,R8,6,-13
519,0,519,R1,6,-12
519,1,1240,R2,6,-12
519,2,1961,R3,6,-12
519,3,2682,R4,6,-12
519,4,3403,R5,6,-12
519,5,4124,R6,6,-12
519,6,4845,R7,6,-12
519,7,5566,R8,6,-12
520,0,520,R1,6,-11
520,1,1241,R2,6,-11
520,2,1962,R3,6,-11
520,3,2683,R4,6,-11
520,4,3404,R5,6,-11
520,5,4125,R6,6,-11
520,6,4846,R7,6,-11
520,7,5567,R8,6,-11
521,0,521,R1,6,-10
521,1,1242,R2,6,-10
521,2,1963,R3,6,-10
521,3,2684,R4,6,-10
521,4,3405,R5,6,-10
521,5,4126,R6,6,-10
521,6,4847,R7,6,-10
521,7,5568,R8,6,-10
522,0,522,R1,6,-9
522,1,1243,R2,6,-9
522,2,1964,R3,6,-9
522,3,2685,R4,6,-9
522,4,3406,R5,6,-9
522,5,4127,R6,6,-9
522,6,4848,R7,6,-9
522,7,5569,R8,6,-9
523,0,523,R1,6,-8
523,1,1244,R2,6,-8
523,2,1965,R3,6,-8
523,3,2686,R4,6,-8
523,4,3407,R5,6,-8
523,5,4128,R6,6,-8
523,6,4849,R7,6,-8
523,7,5570,R8,6,-8
524,0,524,R1,6,-7
524,1,1245,R2,6,-7
524,2,1966,R3,6,-7
524,3,2687,R4,6,-7
524,4,3408,R5,6,-7
524,5,4129,R6,6,-7
524,6,4850,R7,6,-7
524,7,5571,R8,6,-7
525,0,525,R1,6,-6
525,1,1246,R2,6,-6
525,2,1967,R3,6,-6
525,3,2688,R4,6,-6
525,4,3409,R5,6,-6
525,5,4130,R6,6,-6
525,6,4851,R7,6,-6
525,7,5572,R8,6,-6
526,0,526,R1,6,-5
526,1,1247,R2,6,-5
526,2,1968,R3,6,-5
526,3,2689,R4,6,-5
526,4,3410,R5,6,-5
526,5,4131,R6,6,-5
526,6,4852,R7,6,-5
526,7,5573,R8,6,-5
527,0,527,R1,6,-4
527,1,1248,R2,6,-4
527,2,1969,R3,6,-4
527,3,2690,R4,6,-4
527,4,3411,R5,6,-4
527,5,4132,R6,6,-4
527,6,4853,R7,6,-4
527,7,5574,R8,6,-4
528,0,528,R1,6,-3
528,1,1249,R2,6,-3
528,2,1970,R3,6,-3
528,3,2691,R4,6,-3
528,4,3412,R5,6,-3
528,5,4133,R6,6,-3
528,6,4854,R7,6,-3
528,7,5575,R8,6,-3
529,0,529,R1,6,-2
529,1,1250,R2,6,-2
529,2,1971,R3,6,-2
529,3,2692,R4,6,-2
529,4,3413,R5,6,-2
529,5,4134,R6,6,-2
529,6,4855,R7,6,-2
529,7,5576,R8,6,-2
530,0,530,R1,6,-1
530,1,1251,R2,6,-1
530,2,1972,R3,6,-1
530,3,2693,R4,6,-1
530,4,3414,R5,6,-1
530,5,4135,R6,6,-1
530,6,4856,R7,6,-1
530,7,5577,R8,6,-1
531,0,531,R1,6,0
531,1,1252,R2,6,0
531,2,1973,R3,6,0
531,3,2694,R4,6,0
531,4,3415,R5,6,0
531,5,4136,R6,6,0
531,6,4857,R7,6,0
531,7,5578,R8,6,0
532,0,532,R1,6,1
532,1,1253,R2,6,1
532,2,1974,R3,6,1
532,3,2695,R4,6,1
532,4,3416,R5,6,1
532,5,4137,R6,6,1
532,6,4858,R7,6,1
532,7,5579,R8,6,1
533,0,533,R1,6,2
533,1,1254,R2,6,2
533,2,1975,R3,6,2
533,3,2696,R4,6,2
533,4,3417,R5,6,2
533,5,4138,R6,6,2
533,6,4859,R7,6,2
533,7,5580,R8,6,2
534,0,534,R1,6,3
534,1,1255,R2,6,3
534,2,1976,R3,6,3
534,3,2697,R4,6,3
534,4,3418,R5,6,3
534,5,4139,R6,6,3
534,6,4860,R7,6,3
534,7,5581,R8,6,3
535,0,535,R1,6,4
535,1,1256,R2,6,4
535,2,1977,R3,6,4
535,3,2698,R4,6,4
535,4,3419,R5,6,4
535,5,4140,R6,6,4
535,6,4861,R7,6,4
535,7,5582,R8,6,4
536,0,536,R1,6,5
536,1,1257,R2,6,5
536,2,1978,R3,6,5
536,3,2699,R4,6,5
536,4,3420,R5,6,5
536,5,4141,R6,6,5
536,6,4862,R7,6,5
536,7,5583,R8,6,5
537,0,537,R1,6,6
537,1,1258,R2,6,6
537,2,1979,R3,6,6
537,3,2700,R4,6,6
537,4,3421,R5,6,6
537,5,4142,R6,6,6
537,6,4863,R7,6,6
537,7,5584,R8,6,6
538,0,538,R1,6,7
538,1,1259,R2,6,7
538,2,1980,R3,6,7
538,3,2701,R4,6,7
538,4,3422,R5,6,7
538,5,4143,R6,6,7
538,6,4864,R7,6,7
538,7,5585,R8,6,7
539,0,539,R1,6,8
539,1,1260,R2,6,8
539,2,1981,R3,6,8
539,3,2702,R4,6,8
539,4,3423,R5,6,8
539,5,4144,R6,6,8
539,6,4865,R7,6,8
539,7,5586,R8,6,8
540,0,540,R1,6,9
540,1,1261,R2,6,9
540,2,1982,R3,6,9
540,3,2703,R4,6,9
540,4,3424,R5,6,9
540,5,4145,R6,6,9
540,6,4866,R7,6,9
540,7,5587,R8,6,9
541,0,541,R1,7,-15
541,1,1262,R2,7,-15
541,2,1983,R3,7,-15
541,3,2704,R4,7,-15
541,4,3425,R5,7,-15
541,5,4146,R6,7,-15
541,6,4867,R7,7,-15
541,7,5588,R8,7,-15
542,0,542,R1,7,-14
542,1,1263,R2,7,-14
542,2,1984,R3,7,-14
542,3,2705,R4,7,-14
542,4,3426,R5,7,-14
542,5,4147,R6,7,-14
542,6,4868,R7,7,-14
542,7,5589,R8,7,-14
543,0,543,R1,7,-13
543,1,1264,R2,7,-13
543,2,1985,R3,7,-13
543,3,2706,R4,7,-13
543,4,3427,R5,7,-13
543,5,4148,R6,7,-13
543,6,4869,R7,7,-13
543,7,5590,R8,7,-13
544,0,544,R1,7,-12
544,1,1265,R2,7,-12
544,2,1986,R3,7,-12
544,3,2707,R4,7,-12
544,4,3428,R5,7,-12
544,5,4149,R6,7,-12
544,6,4870,R7,7,-12
544,7,5591,R8,7,-12
545,0,545,R1,7,-11
545,1,1266,R2,7,-11
545,2,1987,R3,7,-11
545,3,2708,R4,7,-11
545,4,3429,R5,7,-11
545,5,4150,R6,7,-11
545,6,4871,R7,7,-11
545,7,5592,R8,7,-11
546,0,546,R1,7,-10
546,1,1267,R2,7,-10
546,2,1988,R3,7,-10
546,3,2709,R4,7,-10
546,4,3430,R5,7,-10
546,5,4151,R6,7,-10
546,6,4872,R7,7,-10
546,7,5593,R8,7,-10
547,0,547,R1,7,-9
547,1,1268,R2,7,-9
547,2,1989,R3,7,-9
547,3,2710,R4,7,-9
547,4,3431,R5,7,-9
547,5,4152,R6,7,-9
547,6,4873,R7,7,-9
547,7,5594,R8,7,-9
548,0,548,R1,7,-8
548,1,1269,R2,7,-8
548,2,1990,R3,7,-8
548,3,2711,R4,7,-8
548,4,3432,R5,7,-8
548,5,4153,R6,7,-8
548,6,4874,R7,7,-8
548,7,5595,R8,7,-8
549,0,549,R1,7,-7
549,1,1270,R2,7,-7
549,2,1991,R3,7,-7
549,3,2712,R4,7,-7
549,4,3433,R5,7,-7
549,5,4154,R6,7,-7
549,6,4875,R7,7,-7
549,7,5596,R8,7,-7
550,0,550,R1,7,-6
550,1,1271,R2,7,-6
550,2,1992,R3,7,-6
550,3,2713,R4,7,-6
550,4,3434,R5,7,-6
550,5,4155,R6,7,-6
550,6,4876,R7,7,-6
550,7,5597,R8,7,-6
551,0,551,R1,7,-5
551,1,1272,R2,7,-5
551,2,1993,R3,7,-5
551,3,2714,R4,7,-5
551,4,3435,R5,7,-5
551,5,4156,R6,7,-5
551,6,4877,R7,7,-5
551,7,5598,R8,7,-5
552,0,552,R1,7,-4
552,1,1273,R2,7,-4
552,2,1994,R3,7,-4
552,3,2715,R4,7,-4
552,4,3436,R5,7,-4
552,5,4157,R6,7,-4
552,6,4878,R7,7,-4
552,7,5599,R8,7,-4
553,0,553,R1,7,-3
553,1,1274,R2,7,-3
553,2,1995,R3,7,-3
553,3,2716,R4,7,-3
553,4,3437,R5,7,-3
553,5,4158,R6,7,-3
553,6,4879,R7,7,-3
553,7,5600,R8,7,-3
554,0,554,R1,7,-2
554,1,1275,R2,7,-2
554,2,1996,R3,7,-2
554,3,2717,R4,7,-2
554,4,3438,R5,7,-2
554,5,4159,R6,7,-2
554,6,4880,R7,7,-2
554,7,5601,R8,7,-2
555,0,555,R1,7,-1
555,1,1276,R2,7,-1
555,2,1997,R3,7,-1
555,3,2718,R4,7,-1
555,4,3439,R5,7,-1
555,5,4160,R6,7,-1
555,6,4881,R7,7,-1
555,7,5602,R8,7,-1
556,0,556,R1,7,0
556,1,1277,R2,7,0
556,2,1998,R3,7,0
556,3,2719,R4,7,0
556,4,3440,R5,7,0
556,5,4161,R6,7,0
556,6,4882,R7,7,0
556,7,5603,R8,7,0
557,0,557,R1,7,1
557,1,1278,R2,7,1
557,2,1999,R3,7,1
557,3,2720,R4,7,1
557,4,3441,R5,7,1
557,5,4162,R6,7,1
557,6,4883,R7,7,1
557,7,5604,R8,7,1
558,0,558,R1,7,2
558,1,1279,R2,7,2
558,2,2000,R3,7,2
558,3,2721,R4,7,2
558,4,3442,R5,7,2
558,5,4163,R6,7,2
558,6,4884,R7,7,2
558,7,5605,R8,7,2
559,0,559,R1,7,3
559,1,1280,R2,7,3
559,2,2001,R3,7,3
559,3,2722,R4,7,3
559,4,3443,R5,7,3
559,5,4164,R6,7,3
559,6,4885,R7,7,3
559,7,5606,R8,7,3
560,0,560,R1,7,4
560,1,1281,R2,7,4
560,2,2002,R3,7,4
560,3,2723,R4,7,4
560,4,3444,R5,7,4
560,5,4165,R6,7,4
560,6,4886,R7,7,4
560,7,5607,R8,7,4
561,0,561,R1,7,5
561,1,1282,R2,7,5
561,2,2003,R3,7,5
561,3,2724,R4,7,5
561,4,3445,R5,7,5
561,5,4166,R6,7,5
561,6,4887,R7,7,5
561,7,5608,R8,7,5
562,0,562,R1,7,6
562,1,1283,R2,7,6
562,2,2004,R3,7,6
562,3,2725,R4,7,6
562,4,3446,R5,7,6
562,5,4167,R6,7,6
562,6,4888,R7,7,6
562,7,5609,R8,7,6
563,0,563,R1,7,7
563,1,1284,R2,7,7
563,2,2005,R3,7,7
563,3,2726,R4,7,7
563,4,3447,R5,7,7
563,5,4168,R6,7,7
563,6,4889,R7,7,7
563,7,5610,R8,7,7
564,0,564,R1,7,8
564,1,1285,R2,7,8
564,2,2006,R3,7,8
564,3,2727,R4,7,8
564,4,3448,R5,7,8
564,5,4169,R6,7,8
564,6,4890,R7,7,8
564,7,5611,R8,7,8
565,0,565,R1,8,-15
565,1,1286,R2,8,-15
565,2,2007,R3,8,-15
565,3,2728,R4,8,-15
565,4,3449,R5,8,-15
565,5,4170,R6,8,-15
565,6,4891,R7,8,-15
565,7,5612,R8,8,-15
566,0,566,R1,8,-14
566,1,1287,R2,8,-14
566,2,2008,R3,8,-14
566,3,2729,R4,8,-14
566,4,3450,R5,8,-14
566,5,4171,R6,8,-14
566,6,4892,R7,8,-14
566,7,5613,R8,8,-14
567,0,567,R1,8,-13
567,1,1288,R2,8,-13
567,2,2009,R3,8,-13
567,3,2730,R4,8,-13
567,4,3451,R5,8,-13
567,5,4172,R6,8,-13
567,6,4893,R7,8,-13
567,7,5614,R8,8,-13
568,0,568,R1,8,-12
568,1,1289,R2,8,-12
568,2,2010,R3,8,-12
568,3,2731,R4,8,-12
568,4,3452,R5,8,-12
568,5,4173,R6,8,-12
568,6,4894,R7,8,-12
568,7,5615,R8,8,-12
569,0,569,R1,8,-11
569,1,1290,R2,8,-11
569,2,2011,R3,8,-11
569,3,2732,R4,8,-11
569,4,3453,R5,8,-11
569,5,4174,R6,8,-11
569,6,4895,R7,8,-11
569,7,5616,R8,8,-11
570,0,570,R1,8,-10
570,1,1291,R2,8,-10
570,2,2012,R3,8,-10
570,3,2733,R4,8,-10
570,4,3454,R5,8,-10
570,5,4175,R6,8,-10
570,6,4896,R7,8,-10
570,7,5617,R8,8,-10
571,0,571,R1,8,-9
571,1,1292,R2,8,-9
571,2,2013,R3,8,-9
571,3,2734,R4,8,-9
571,4,3455,R5,8,-9
571,5,4176,R6,8,-9
571,6,4897,R7,8,-9
571,7,5618,R8,8,-9
572,0,572,R1,8,-8
572,1,1293,R2,8,-8
572,2,2014,R3,8,-8
572,3,2735,R4,8,-8
572,4,3456,R5,8,-8
572,5,4177,R6,8,-8
572,6,4898,R7,8,-8
572,7,5619,R8,8,-8
573,0,573,R1,8,-7
573,1,1294,R2,8,-7
573,2,2015,R3,8,-7
573,3,2736,R4,8,-7
573,4,3457,R5,8,-7
573,5,4178,R6,8,-7
573,6,4899,R7,8,-7
573,7,5620,R8,8,-7
574,0,574,R1,8,-6
574,1,1295,R2,8,-6
574,2,2016,R3,8,-6
574,3,2737,R4,8,-6
574,4,3458,R5,8,-6
574,5,4179,R6,8,-6
574,6,4900,R7,8,-6
574,7,5621,R8,8,-6
575,0,575,R1,8,-5
575,1,1296,R2,8,-5
575,2,2017,R3,8,-5
575,3,2738,R4,8,-5
575,4,3459,R5,8,-5
575,5,4180,R6,8,-5
575,6,4901,R7,8,-5
575,7,5622,R8,8,-5
576,0,576,R1,8,-4
576,1,1297,R2,8,-4
576,2,2018,R3,8,-4
576,3,2739,R4,8,-4
576,4,3460,R5,8,-4
576,5,4181,R6,8,-4
576,6,4902,R7,8,-4
576,7,5623,R8,8,-4
577,0,577,R1,8,-3
577,1,1298,R2,8,-3
577,2,2019,R3,8,-3
577,3,2740,R4,8,-3
577,4,3461,R5,8,-3
577,5,4182,R6,8,-3
577,6,4903,R7,8,-3
577,7,5624,R8,8,-3
578,0,578,R1,8,-2
578,1,1299,R2,8,-2
578,2,2020,R3,8,-2
578,3,2741,R4,8,-2
578,4,3462,R5,8,-2
578,5,4183,R6,8,-2
578,6,4904,R7,8,-2
578,7,5625,R8,8,-2
579,0,579,R1,8,-1
579,1,1300,R2,8,-1
579,2,2021,R3,8,-1
579,3,2742,R4,8,-1
579,4,3463,R5,8,-1
579,5,4184,R6,8,-1
579,6,4905,R7,8,-1
579,7,5626,R8,8,-1
580,0,580,R1,8,0
580,1,1301,R2,8,0
580,2,2022,R3,8,0
580,3,2743,R4,8,0
580,4,3464,R5,8,0
580,5,4185,R6,8,0
580,6,4906,R7,8,0
580,7,5627,R8,8,0
581,0,581,R1,8,1
581,1,1302,R2,8,1
581,2,2023,R3,8,1
581,3,2744,R4,8,1
581,4,3465,R5,8,1
581,5,4186,R6,8,1
581,6,4907,R7,8,1
581,7,5628,R8,8,1
582,0,582,R1,8,2
582,1,1303,R2,8,2
582,2,2024,R3,8,2
582,3,2745,R4,8,2
582,4,3466,R5,8,2
582,5,4187,R6,8,2
582,6,4908,R7,8,2
582,7,5629,R8,8,2
583,0,583,R1,8,3
583,1,1304,R2,8,3
583,2,2025,R3,8,3
583,3,2746,R4,8,3
583,4,3467,R5,8,3
583,5,4188,R6,8,3
583,6,4909,R7,8,3
583,7,5630,R8,8,3
584,0,584,R1,8,4
584,1,1305,R2,8,4
584,2,2026,R3,8,4
584,3,2747,R4,8,4
584,4,3468,R5,8,4
584,5,4189,R6,8,4
584,6,4910,R7,8,4
584,7,5631,R8,8,4
585,0,585,R1,8,5
585,1,1306,R2,8,5
585,2,2027,R3,8,5
585,3,2748,R4,8,5
585,4,3469,R5,8,5
585,5,4190,R6,8,5
585,6,4911,R7,8,5
585,7,5632,R8,8,5
586,0,586,R1,8,6
586,1,1307,R2,8,6
586,2,2028,R3,8,6
586,3,2749,R4,8,6
586,4,3470,R5,8,6
586,5,4191,R6,8,6
586,6,4912,R7,8,6
586,7,5633,R8,8,6
587,0,587,R1,8,7
587,1,1308,R2,8,7
587,2,2029,R3,8,7
587,3,2750,R4,8,7
587,4,3471,R5,8,7
587,5,4192,R6,8,7
587,6,4913,R7,8,7
587,7,5634,R8,8,7
588,0,588,R1,9,-15
588,1,1309,R2,9,-15
588,2,2030,R3,9,-15
588,3,2751,R4,9,-15
588,4,3472,R5,9,-15
588,5,4193,R6,9,-15
588,6,4914,R7,9,-15
588,7,5635,R8,9,-15
589,0,589,R1,9,-14
